t_wall,t_rel,x,y,z,yaw,speed_est
1774442563.2627203,1.1833252906799316,-0.017079072343766835,-0.010855109892804434,0.0016974028731208887,0.0017420631629857415,0.0
1774442563.3629472,1.2835521697998047,-0.017079072343766835,-0.010855109892804434,0.0016974028731208887,0.0017420631629857415,0.0
1774442563.4636264,1.3842313289642334,-0.017079072343766835,-0.010855109892804434,0.0016974028731208887,0.0017420631629857415,0.0
1774442563.5641162,1.4847211837768555,-0.017079072343766835,-0.010855109892804434,0.0016974028731208887,0.0017420631629857415,0.0
1774442563.6646957,1.5853006839752197,-0.017079072343766835,-0.010855109892804434,0.0016974028731208887,0.0017420631629857415,0.0
1774442563.767672,1.688277006149292,-0.017079072343766835,-0.010855109892804434,0.0016974028731208887,0.0017420631629857415,0.0
1774442563.8708878,1.7914927005767822,-0.017106595043528388,-0.010867653010202883,0.0018877821565912514,0.0016874611538448532,0.0018676128643113747
1774442563.971203,1.891808032989502,-0.017106595043528388,-0.010867653010202883,0.0018877821565912514,0.0016874611538448532,0.0
1774442564.0717022,1.992307186126709,-0.01710979194864847,-0.010963230766786273,0.0026105382204609506,0.0022411705676977727,0.007254342892408448
1774442564.1719635,2.0925683975219727,-0.01710979194864847,-0.010963230766786273,0.0026105382204609506,0.0022411705676977727,0.0
1774442564.2741296,2.194734573364258,-0.01715513130131418,-0.011452156759169309,0.0031654872669384035,0.0023452223523610606,0.007252835017321848
1774442564.3744812,2.295086145401001,-0.01715513130131418,-0.011452156759169309,0.0031654872669384035,0.0023452223523610606,0.0
1774442564.4764082,2.3970131874084473,-0.017173123697322316,-0.01163280199250718,0.001624961099369597,0.0023692152636283505,0.015218589115926221
1774442564.5800192,2.500624179840088,-0.017173123697322316,-0.01163280199250718,0.001624961099369597,0.0023692152636283505,0.0
1774442564.6809428,2.6015477180480957,-0.017173180524704183,-0.011632842257936654,0.0016460884289212774,0.00236921749998865,0.00020934109844221061
1774442564.781179,2.7017838954925537,-0.017173180524704183,-0.011632842257936654,0.0016460884289212774,0.00236921749998865,0.0
1774442564.8836234,2.8042283058166504,-0.017173226702579723,-0.011632874981957484,0.0016632570946129785,0.0023692187565427275,0.00016759097861013196
1774442564.984778,2.9053828716278076,-0.017173226702579723,-0.011632874981957484,0.0016632570946129785,0.0023692187565427275,0.0
1774442565.085302,3.0059070587158203,-0.01717325437865686,-0.011632894591916855,0.0016735463367941045,0.002369219264657912,0.00010235644164561493
1774442565.187645,3.1082499027252197,-0.01717325437865686,-0.011632894591916855,0.0016735463367941045,0.002369219264657912,0.0
1774442565.2911143,3.211719274520874,-0.017173269479042557,-0.011632905288825216,0.0016791588541406055,0.0023692194700721202,5.424356750519547e-05
1774442565.3918278,3.3124327659606934,-0.017173269479042557,-0.011632905288825216,0.0016791588541406055,0.0023692194700721202,0.0
1774442565.492535,3.413140058517456,-0.017173284117446553,-0.011632915659232761,0.00168459906263526,0.0023692196165051183,5.4020299177183395e-05
1774442565.5928192,3.5134241580963135,-0.017173284117446553,-0.011632915659232761,0.00168459906263526,0.0023692196165051183,0.0
1774442565.695849,3.6164538860321045,-0.017297847079774366,-0.011728942230934054,0.010399991399369396,0.0023029140220401697,0.08460481798460807
1774442565.7961514,3.7167563438415527,-0.017297847079774366,-0.011728942230934054,0.010399991399369396,0.0023029140220401697,0.0
1774442565.8967197,3.817324638366699,-0.016731022868030118,-0.010862231160552106,0.06245247388890702,0.0021525345054198893,0.5176858532290254
1774442565.9969776,3.9175825119018555,-0.016731022868030118,-0.010862231160552106,0.06245247388890702,0.0021525345054198893,0.0
1774442566.100277,4.02088189125061,-0.015144744168284917,-0.009760325882972922,0.12931639217636617,0.0020524244906372003,0.647552859654272
1774442566.201118,4.121722936630249,-0.015144744168284917,-0.009760325882972922,0.12931639217636617,0.0020524244906372003,0.0
1774442566.3028483,4.2234532833099365,-0.013534470149050072,-0.008395845879484082,0.21843262372970812,0.0020265422813216735,0.8762500592626563
1774442566.4031386,4.323743581771851,-0.013534470149050072,-0.008395845879484082,0.21843262372970812,0.0020265422813216735,0.0
1774442566.5036273,4.424232244491577,-0.012318789492522077,-0.006435589885144116,0.3176423205544041,0.002163556437170429,0.9875393387250564
1774442566.6038966,4.52450156211853,-0.012318789492522077,-0.006435589885144116,0.3176423205544041,0.002163556437170429,0.0
1774442566.7043552,4.62496018409729,-0.011695651264408519,-0.005513896384322214,0.42067641530978656,0.0023218098587446537,1.0256969426620588
1774442566.8051462,4.725751161575317,-0.011695651264408519,-0.005513896384322214,0.42067641530978656,0.0023218098587446537,0.0
1774442566.9084623,4.829067230224609,-0.010973683263724483,-0.0053404144168241845,0.4915312357033421,0.0024331880745840943,0.6858440492445498
1774442567.0089822,4.929587125778198,-0.010973683263724483,-0.0053404144168241845,0.4915312357033421,0.0024331880745840943,0.0
1774442567.1105072,5.031112194061279,-0.010526248235504505,-0.0052798284261609514,0.5905149763949195,0.0025862163509334617,0.9749786153267064
1774442567.2108703,5.131475210189819,-0.010526248235504505,-0.0052798284261609514,0.5905149763949195,0.0025862163509334617,0.0
1774442567.31142,5.232024908065796,-0.010598869729624306,-0.005415501949940156,0.6759337276487836,0.0026376910063035624,0.849519110214615
1774442567.4132104,5.333815336227417,-0.010598869729624306,-0.005415501949940156,0.6759337276487836,0.0026376910063035624,0.0
1774442567.513893,5.434497833251953,-0.010737853779593206,-0.005513570288863779,0.7479786327332587,0.0026547135926515324,0.715567333135508
1774442567.618707,5.53931188583374,-0.010737853779593206,-0.005513570288863779,0.7479786327332587,0.0026547135926515324,0.0
