t_wall,t_rel,x,y,z,yaw,speed_est
1774443250.6630774,1.2707786560058594,-0.03567568355831447,0.002370115932918634,0.0016973288055354072,0.0021316074265206914,0.0
1774443250.7690418,1.3767430782318115,-0.03567568355831447,0.002370115932918634,0.0016973288055354072,0.0021316074265206914,0.0
1774443250.8695068,1.477208137512207,-0.03567568355831447,0.002370115932918634,0.0016973288055354072,0.0021316074265206914,0.0
1774443250.969763,1.5774643421173096,-0.03567568355831447,0.002370115932918634,0.0016973288055354072,0.0021316074265206914,0.0
1774443251.0748734,1.68257474899292,-0.03567568463844905,0.00237016329989808,0.0017042471917999985,0.0021316074303349927,6.582172691097897e-05
1774443251.179889,1.7875902652740479,-0.03567568463844905,0.00237016329989808,0.0017042471917999985,0.0021316074303349927,0.0
1774443251.280372,1.888073205947876,-0.03566958118726485,0.002419482984760399,0.0018699234151715038,0.0022903166355500706,0.0017213773312723148
1774443251.3812556,1.9889569282531738,-0.03566958118726485,0.002419482984760399,0.0018699234151715038,0.0022903166355500706,0.0
1774443251.4817507,2.089452028274536,-0.03581508987026014,0.0024580305170994457,0.002255985969103008,0.0018614900650551966,0.0041232914681896896
1774443251.5820186,2.1897199153900146,-0.03581508987026014,0.0024580305170994457,0.002255985969103008,0.0018614900650551966,0.0
1774443251.6844304,2.2921316623687744,-0.035818774936377175,0.0025908563143328457,0.00161520087641083,0.0016970091846128872,0.00639005944154775
1774443251.785036,2.39273738861084,-0.035818774936377175,0.0025908563143328457,0.00161520087641083,0.0016970091846128872,0.0
1774443251.8889163,2.496617555618286,-0.03581874438181958,0.002590943321661647,0.001643693578731946,0.0016970113106663262,0.0002742857695574815
1774443251.9891748,2.5968761444091797,-0.03581874438181958,0.002590943321661647,0.001643693578731946,0.0016970113106663262,0.0
1774443252.1403303,2.7480316162109375,-0.035818725914579665,0.0025909960654522135,0.0016609182968195385,0.0016970121735421962,0.00011395425210271337
1774443252.2421422,2.8498435020446777,-0.035818725914579665,0.0025909960654522135,0.0016609182968195385,0.0016970121735421962,0.0
1774443252.3460765,2.95377779006958,-0.035818712765131516,0.002591033604827097,0.0016731778413312526,0.0016970125896849867,0.0001179553857564187
1774443252.4469206,3.054621934890747,-0.035818712765131516,0.002591033604827097,0.0016731778413312526,0.0016970125896849867,0.0
1774443252.5488257,3.156527042388916,-0.035818704334753065,0.0025910576881653068,0.001681042659638081,0.0016970127644962696,7.717826801460092e-05
1774443252.6512792,3.2589805126190186,-0.035818704334753065,0.0025910576881653068,0.001681042659638081,0.0016970127644962696,0.0
1774443252.7528582,3.3605594635009766,-0.035911529641870214,0.002648583235510872,0.017396619312786694,0.0017715741275759853,0.15471666064544623
1774443252.8531368,3.4608380794525146,-0.035911529641870214,0.002648583235510872,0.017396619312786694,0.0017715741275759853,0.0
1774443252.9539979,3.561699151992798,-0.03627319028346642,0.0022386414332700817,0.06752216987926052,0.0018529704293614412,0.4970057350862073
1774443253.0543177,3.6620190143585205,-0.03627319028346642,0.0022386414332700817,0.06752216987926052,0.0018529704293614412,0.0
1774443253.1570117,3.7647130489349365,-0.03682858276819159,0.0029999699487518214,0.14249879292264472,0.0020125874922060005,0.7301548284755197
1774443253.2572494,3.864950656890869,-0.03682858276819159,0.0029999699487518214,0.14249879292264472,0.0020125874922060005,0.0
1774443253.359353,3.9670543670654297,-0.037514795411897235,0.00465644588333992,0.22621833426865692,0.0020911206946665484,0.8201341442162126
1774443253.4596422,4.067343473434448,-0.037514795411897235,0.00465644588333992,0.22621833426865692,0.0020911206946665484,0.0
1774443253.5602908,4.167992115020752,-0.03858254235470888,0.006209312343692837,0.3181852223015168,0.0019731162380921268,0.9139337900206321
1774443253.6610067,4.268707990646362,-0.03858254235470888,0.006209312343692837,0.3181852223015168,0.0019731162380921268,0.0
1774443253.761867,4.369568347930908,-0.03864335676271738,0.008372374849522829,0.4294054925685662,0.0019268485741505297,1.1029241022873337
1774443253.8621266,4.469827890396118,-0.03864335676271738,0.008372374849522829,0.4294054925685662,0.0019268485741505297,0.0
1774443253.9643736,4.572074890136719,-0.03859828713352073,0.009384006029899703,0.5312816291971167,0.0018865237620466335,0.9964220904919149
1774443254.0676308,4.675332069396973,-0.03859828713352073,0.009384006029899703,0.5312816291971167,0.0018865237620466335,0.0
1774443254.1688309,4.776532173156738,-0.037952305095732185,0.008741695004429388,0.613494322335485,0.0017633102470297154,0.8124274278085141
1774443254.269106,4.87680721282959,-0.037952305095732185,0.008741695004429388,0.613494322335485,0.0017633102470297154,0.0
1774443254.3696241,4.977325439453125,-0.03699910147291562,0.007906515932396198,0.7035412561019665,0.0016486208487015662,0.8959156423157797
